,Order of Points,Origin_Destination,Path ID,Path Latitude,Path Longitude,Team
1,13.0,Path,Ohio State_0_2_SF,40.360179324876704,-87.68430905609662,Ohio State_SF

1,14.0,Path,Ohio State_0_2_SF,40.38475499127045,-88.07653929442786,Ohio State_SF

1,15.0,Path,Ohio State_0_2_SF,40.40800454611837,-88.4690481164776,Ohio State_SF

1,16.0,Path,Ohio State_0_2_SF,40.42992598186476,-88.86182045958134,Ohio State_SF

1,17.0,Path,Ohio State_0_2_SF,40.450517402290565,-89.2548411706639,Ohio State_SF

1,18.0,Path,Ohio State_0_2_SF,40.46977702326102,-89.64809501121775,Ohio State_SF

1,19.0,Path,Ohio State_0_2_SF,40.48770317343142,-90.04156666235001,Ohio State_SF

1,20.0,Path,Ohio State_0_2_SF,40.504294294909926,-90.43524072989393,Ohio State_SF

1,21.0,Path,Ohio State_0_2_SF,40.5195489438771,-90.82910174958116,Ohio State_SF

1,22.0,Path,Ohio State_0_2_SF,40.53346579116143,-91.22313419227069,Ohio State_SF

1,23.0,Path,Ohio State_0_2_SF,40.546043622770355,-91.61732246923063,Ohio State_SF

1,24.0,Path,Ohio State_0_2_SF,40.557281340376285,-92.01165093746822,Ohio State_SF

1,25.0,Path,Ohio State_0_2_SF,40.56717796175708,-92.40610390510446,Ohio State_SF

1,26.0,Path,Ohio State_0_2_SF,40.57573262119071,-92.80066563678838,Ohio State_SF

1,27.0,Path,Ohio State_0_2_SF,40.5829445698035,-93.19532035914732,Ohio State_SF

1,28.0,Path,Ohio State_0_2_SF,40.588813175871884,-93.59005226626799,Ohio State_SF

1,29.0,Path,Ohio State_0_2_SF,40.59333792507716,-93.98484552520482,Ohio State_SF

1,30.0,Path,Ohio State_0_2_SF,40.59651842071309,-94.37968428151002,Ohio State_SF

1,31.0,Path,Ohio State_0_2_SF,40.59835438384623,-94.77455266478177,Ohio State_SF

1,32.0,Path,Ohio State_0_2_SF,40.59884565342856,-95.1694347942254,Ohio State_SF

1,33.0,Path,Ohio State_0_2_SF,40.59799218636273,-95.56431478422316,Ohio State_SF

1,34.0,Path,Ohio State_0_2_SF,40.59579405751937,-95.95917674990801,Ohio State_SF

1,35.0,Path,Ohio State_0_2_SF,40.59225145970689,-96.35400481273672,Ohio State_SF

1,36.0,Path,Ohio State_0_2_SF,40.5873647035935,-96.74878310605793,Ohio State_SF

1,37.0,Path,Ohio State_0_2_SF,40.58113421758167,-97.14349578067014,Ohio State_SF

1,38.0,Path,Ohio State_0_2_SF,40.57356054763506,-97.53812701036539,Ohio State_SF

1,39.0,Path,Ohio State_0_2_SF,40.564644357058235,-97.93266099745425,Ohio State_SF

1,40.0,Path,Ohio State_0_2_SF,40.554386426229186,-98.32708197826683,Ohio State_SF

1,41.0,Path,Ohio State_0_2_SF,40.54278765228503,-98.72137422862639,Ohio State_SF

1,42.0,Path,Ohio State_0_2_SF,40.52984904876123,-99.11552206929002,Ohio State_SF

1,43.0,Path,Ohio State_0_2_SF,40.51557174518458,-99.50950987135286,Ohio State_SF

1,44.0,Path,Ohio State_0_2_SF,40.49995698662036,-99.90332206161105,Ohio State_SF

1,45.0,Path,Ohio State_0_2_SF,40.48300613317421,-100.29694312787922,Ohio State_SF

1,46.0,Path,Ohio State_0_2_SF,40.464720659449014,-100.6903576242584,Ohio State_SF

1,47.0,Path,Ohio State_0_2_SF,40.44510215395753,-101.08355017635004,Ohio State_SF

1,48.0,Path,Ohio State_0_2_SF,40.42415231849107,-101.47650548641248,Ohio State_SF

